ID,Name,TweetText,sentiment,Jio_label,Airtel_label,Vodafone_label,website
1678398602526294018,Tech Bharat (Nitin Agarwal),Shifted back to LTE network permanently today after using Airtel 5G for over 3-4 months now. LTE signal is more stable and 5G was draining battery a lot faster and was not giving significant improvements over LTE in apps browsing or any day to day functionality. Why are you using…,-1,,-1,,twitter
1679395425067974659,Izzi Boye,"Turns out there's Airtel 5G coverage here, but the Galaxy A54 has no access. (It works with MTN 5G) Switched the SIM to the Phantom V Fold and got 5G. The speed though is still in 4G territory. The upload speed is impressive. Will try it on other phones and report https://t.co/vAYQSomgX4",-1,,-1,,twitter
1683409227446988803,Izzi Boye,"I can confirm that Airtel 5G works with the Galaxy A14 5G. So far, that's the only Samsung phone I've tested that it works on. (Still doesn't work on most)Airtel is yet to give the 15GB free data on activation. https://t.co/O1RL0m6srk",-1,,-1,,twitter
1686473257665310720,Engr Yasir MNSE 🏗,Airtel 5G is plain nonsense! It’s not better than the 4g or 3g na name and logo dem just change! Man I can’t even watch a 2min video,-1,,-1,,twitter
1695798810407280851,Aditi🐥,"Mind-blowing! While going to office, I downloaded a 5 GB file. Just look at the remarkable downloading speed. I really appreciate the on the go speed.... great job #Airtel5G",1,,1,,twitter
1711282447504097784,OSINWIN,"@Naija_PR @MTNNG you think you have sense you’re giving me 10k for 40gb from 80gb and you think I’d buy it lmao 😂, I’m not more using your sim after I exhaust my data unless you give me a good data plan I’m switching to airtel",-1,,-1,,twitter
1712442679186137560,Ranjit,"@BharaneAjay I am using it my primary Airtel sim and didn't have any issues, 5G speeds are also good, didn't notice any network issues yet during the last few days of usage.",1,,1,,twitter
1719343048054964688,Utsav Techie,"So I visited the Airtel Booth at the India Mobile CongressAnd asked some users questions about Airtel to Ms. Satkeerthi M, CTO of Airtel Business.We had conversations around SA 5G, New Tech RedCap, Air Fiber Rollout, mmWave, and Airtel's 5G smartphones https://t.co/lNb193tjfD",-1,,-1,,twitter
1720517737301045503,The Black and White Girl🌚🥹❤️,"I don leave Airtel sim for una I’m going back to my MTN😪because how can I use 5gb for just one day without watching TikTok, going on instagram or downloading movies😭😭",-1,,-1,,twitter
1730234292591091766,Zuba 🌞,"I want someone to come enjoy these sweet @airtelrw 5k bundles with me, for just 5k I've been enjoying 2 GB/day and unlimited talk + text...But before I share this goodness...How many of y'all are Airtel users",-1,,-1,,twitter
1735936455443149108,Tanay Singh Thakur,"My Experience with Jio 5G: Almost present everywhere I go in an urban city. It gives good download speeds, but upload speeds are poor. I really love the presence of 5G because I need faster speeds than what 4G gave to work on the go. I need to download files and work fast… https://t.co/YFQ1FyR8xr",-1,-1,,,twitter
1746782742090572145,Uncle Ras D'artte,Airtel display: 5GAlso Airtel money app: You're not connected to the Internet.Someone is lying and forgot to tell their friends the lie for consistency.,-1,,-1,,twitter
1752251039523414221,naina🍀,"Downloading time for even big files is in minutes.Shoutout to @airtelindia for the outstanding speed! Downloaded a 5 GB file while traveling, and the experience was truly phenomenal. #Airtel5G",1,,1,,twitter
1768901492243824697,Pradhumn,Jio DoneBSNL Done Its time to test Airtel and their 5G Plus network.Ported to AirtelYes i got the SIM which is made from recycled plastic. https://t.co/WIG7pL08wG,-1,-1,-1,,twitter
1770793680439255337,Harinarayanan p c,Downloading COD Warzone over Jio 5G. ⚡My experience with 5G has been superb but I'm now concerned for when they make it paid. There's no going back to 4G.😭 https://t.co/jKtRCkt9Uq,-1,-1,,,twitter
1780928412850221121,Arjun Koroth,@harinarayananpc I had the Airtel hotspot in the pic. But I unlocked it with a custom firmware so it supports any 4G sim.So far idk if a 5G hotspot is there for Jio or Airtel. I think they removed it in favour of Airfiber.,-1,-1,-1,,twitter
1787108899331440934,Fer Rouq,Those who have used the Airtel 5G Router (Owners not hotspot tappers) mbadde nsaba ku reviews before I make the mistake of my lifeAirtel influencer sigeza nenkusanga mu comment section 📌,-1,,-1,,twitter
1801599896530690114,The Man She Prayed For,"When it comes to long lasting Data, I’m giving it to Airtel. The perfect companion for my online adventures. If you don’t have an Airtel SIM, this is your sign to get one. #AirtelDataChallenge https://t.co/XT0d97nfaa",1,,1,,twitter
1820412783105564929,Àràkunrín Abisoye🕴🏾,"I tried to register Airtel esim this morning, the guy said 5K, oya do it. He later said no network 🤔Naso i buy physical sim. Now proudly an Airtel sim card owner 😁. Fvck you MTN oloshi 😑 https://t.co/e6Q30JfPyL",-1,,-1,,twitter
1822223250765545907,Young CEO,@MTNNG Worst network with 3g network lying to us is 4g network. Ordinary 200MB size you will use 20min to download it. @AirtelNigeria still the best. My hotline is MTN they forced me to buy airtel I wish my hotline is airtel instead of having multiple sim.,-1,,-1,,twitter
1822947435166986620,Tommy♟️,@calebyung 1. Airtel Nokia 5G: It's more bulky   Airtel 5G Router: it's less bulky2: Airtel Nokia 5G: It comes with a receiver     Airtel 5G Router: It doesn't have a receiver3. Airtel Nokia 5G: It is unlimited and can be renewed every month Airtel 5G Router : It is unlimited for only,-1,,-1,,twitter
1822951015160697238,Tommy♟️,@calebyung ..the first month4. Airtel Nokia 5G: It allows another service providerAirtel 5G Router: Only airtel SIM can be used5.AirtelNokia 5G: It is more expansive compared to Airtel 5G Router,-1,,-1,,twitter
1823296340513747418,Damilola Best Oladimeji,"@alabi_pumpkin So here is my review so far.. this review are subject to change with time as I have only used it 2 weeks . The pros.1. The Nokia 5G is fast, I used it against the Airtel 5G smart box router and it's faster 2. Airtel unlimited promise is real, I am heavy user and if I don't",-1,,-1,,twitter
1823794759594598636,Walter🌵,"MTN has been so terrible man, even flight mode does not rectify it, I tried buying a new Airtel SIM today and they said #1500, I'm currently using 3G since I can't successfully browse with 4G... whyyy @MTNNG",-1,,-1,,twitter
1823977227643457977,EVIDENCE OF GOD,"@ChibuikeOhagi @Mrbankstips @AirtelNigeria @MTNNG 😂😂😂nah MTN I dey use like this I have 2 Sims but Airtel really made me mad yesterday I swear to God, yesterday was a whole new experience no network from like 6 till like this now e never still dey work",-1,,-1,,twitter
1201115012229553920,Dhananjay_Tech,"New Vodafone &amp; Airtel plans!

Vodafone Idea vs Airtel vs Jio Plans.

What do you think? I think price hiking was a must for these companies in order to survive!

#Vodafone #Airtel #VodafoneIdea https://t.co/Sl0c8TdnTp",-1,-1,-1,-1,twitter
1201186357349010944,Dhananjay_Tech,"Jio will also introduce price hike in their plans in few days.
Plans in the image are the current (non hiked) plans of Jio.",-1,-1,,,twitter
1201179865463934976,Raju PP,@Dhananjay_Tech why comparing old Jio plans with new plans from Airtel/voda?,-1,-1,-1,,twitter
1201173441920978944,Saurabh singh,@Dhananjay_Tech What is price increase per day in Airtel ?,-1,,-1,,twitter
1201245335047168000,Airtel Cares,"@saurabhs0607 Hi! Please be informed that the plans will be announced in the month beginning December. We will keep you informed once the plans are finalized. Rest assured, with Airtel you will always get a great network experience and value for your money. Thank you, Prithvi https://t.co/2G23qpsqlP",-1,,-1,,twitter
1201201350870094080,RVS Sridhar alias Sridhar Rallabandi,@Dhananjay_Tech Even at these levels they would continue to be near about below global average. Indian Telcos have bled themselves for buying spectrum but have not really bothered about value add. Not one has a Netflix comparable. Jio seems to be trying,-1,-1,,,twitter
1201185082230181888,fosfate,"@Dhananjay_Tech Airtel Postpaid &gt;&gt;&gt;

only problem is heavily unstable data speeds during day/when usage is high. @airtelindia pls fix",-1,,-1,,twitter
1201163400190909952,GēëkyBøñg,"@Dhananjay_Tech So only @Airtel_Presence offering unlimited calls, others have FUP..@VodafoneIN is the worst one",-1,,-1,-1,twitter
1201119179589337088,Harshit Bhatia,@Dhananjay_Tech Jio is back with sabse sasta tariff now 😂😂 ab jesne Jio se Airtel &amp; Voda mein gye thy..vapas Jio mein..😆,-1,-1,-1,,twitter
1201117917191950080,Swatantra ₿,@Dhananjay_Tech Jio abhi karne ka hai plan hike woh bhi karega,-1,-1,,,twitter
1201154248441881088,Shubham Singh,@Dhananjay_Tech Is Airtel still providing unlimited calls???,-1,,-1,,twitter
1201132612401544960,dinshoo udit 😎,"@Dhananjay_Tech Still Airtel better than jio 
I want net speed which jio lacks",-1,-1,-1,,twitter
1201576289515249920,Yash 🇮🇳,@Dhananjay_Tech Jio is the best among all for now,1,1,,,twitter
1201168453865861120,Mukul Pratap Singh,@Dhananjay_Tech #Jio is best,1,1,,,twitter
1201117776582065920,Mohamed Rasi,@Dhananjay_Tech Jio will release new tariff plans today or tomorrow. It will similar to others..,-1,-1,,,twitter
1201337284060045056,Neel_Soni,"@Dhananjay_Tech But why the hell are consumers made to bear the cost s... If a company can't survive the competition then does it mean that u make consumers pay more to help them survive... If jio could survive then why can't these... We r ok with Monopoly, but prices need to be low...",-1,-1,,,twitter
1201119977001979904,Abhijeet Sharan,@Dhananjay_Tech These companies are about to loot us.Specially That Bloody @airtelindia,-1,,-1,,twitter
1201143081514328064,Shaurya Rathore,@Dhananjay_Tech Vodafone smoking weed.,-1,,,-1,twitter
1201204509877263872,Technical Dude 🇮🇳 🇵🇸,@Dhananjay_Tech I did 448 airtel two times. I need not take tension at least 164 days,-1,,-1,,twitter
1201115457039687936,✌️,@Dhananjay_Tech Do airtel support consecutive recharges (in queue) like jio??? Plz reply,-1,-1,-1,,twitter
1201135399843717120,Rahul,@Dhananjay_Tech You gotta be kidding me? 😂😂  @VodafoneIN Your internet services is too poor and You're hiking prices,-1,,,-1,twitter
1201138117819846912,Abhijit Roy,@Dhananjay_Tech Sab kuch try nahi kiya lekin fir bhi sahi chuna hai. Using Jio from free period 🤣🤣,-1,-1,,,twitter
1201204606711108096,praveen,@Dhananjay_Tech Hope price does not increase to pre Jio level,-1,-1,,,twitter
1201137586112090112,Manish kumar,@Dhananjay_Tech Vodafone to gya !!,-1,,,-1,twitter
1201143695258652928,nb2286,@Dhananjay_Tech I think Jio plans mentioned here are not revised one.,-1,-1,,,twitter
1201116047723512064,✌️,@Dhananjay_Tech 600 airtel 🙄🙄🙄 for 3 months,-1,,-1,,twitter
1201498228190932992,Ashish M Shet,"@Dhananjay_Tech Is Airtel charging 6p/min for airtel to other networks?
Someone please reply",-1,,-1,,twitter
1201116030099083008,Amitesh Gupta 🧔🏻👨‍💻,@Dhananjay_Tech @VodafoneIN Straight away made the 399 Plan jumped to 699.This is is the reason I have stopped using your services.,-1,,,-1,twitter
1201440034815009024,Harshal Mahajan,"@Dhananjay_Tech I just ported BSNL to Airtel,but I get 3 month free plan :) .Also I have Jio + Airtel...
Jo sasta hoga usme he recharge karoga baad me ;(",-1,-1,-1,,twitter
1201119370493054976,Tushar,@Dhananjay_Tech i am switching from airtel to jio..i 'm done with airtel prices,-1,-1,-1,,twitter
1201116600855752960,𝐑𝐚𝐯𝐢,@Dhananjay_Tech What about Jio price hike ?,-1,-1,,,twitter
1201362165552176896,Adil Khan,"@Dhananjay_Tech Now i can say, @reliancejio is best 🤩",1,1,,,twitter
1201137085463219968,Velmurugan,@Dhananjay_Tech Any news about minimum recharge plans in Airtel?,-1,,-1,,twitter
1201155742461382912,Shekhar Zambare,"@Dhananjay_Tech पहले से ही vodafone and airtel खतम होणे के कगार पर खडे थे, अब तो डुबकी ही खायेंगे 🤔",-1,,-1,-1,twitter
1201167933382086912,Matar paneer Bhai,@Dhananjay_Tech @reliancejio is still cheaper than all 444 for 2gb/day,-1,-1,,,twitter
1201130163020292096,JioCare,"@ArunrajNT44 We are here to help you. Click here to DM your Jio number, alternate number and a brief description of your concern https://t.co/3LgXqjkQPn to assist you further – Prashant",-1,-1,,,twitter
1201358871324811008,Nadeem shaikh,@happysingh9197 @Shreyash8696 @Dhananjay_Tech @RaoSumukh @ChinmayDhumal Can you stack on jio? Which means we can do manual activations as opposite to auto renewals?,-1,-1,,,twitter
1201134134304707072,Tanmay Gupta,@Dhananjay_Tech Um jio will increase price ??,-1,-1,,,twitter
1201519755359703040,manoj.giri36@yahoo.com,@Dhananjay_Tech Sab se ghAtia plan for jio,-1,-1,,,twitter
1201694416961863936,Srinivas Suresh,@Dhananjay_Tech @VodafoneIN  Free is Free🔥😒,-1,,,-1,twitter
1201722630933344000,Basudeb Das,@Dhananjay_Tech Kya sir kuch to customer ke upur dhayan dena chai hai #airtelindia,-1,,-1,,twitter
1201722772897989120,Basudeb Das,@Dhananjay_Tech Market itna mandi hai upur se app log rate bara diye #airtelindia,-1,,-1,,twitter
1201973969512878080,Aditya Elangovan,@Dhananjay_Tech Done for jio https://t.co/Y8mX7IU4qe,-1,-1,,,twitter
1201188866499023104,———-,@Dhananjay_Tech At the moment the best network in India is @reliancejio . I am happy with the services and rates. But dont increase the tariffs again. Thank you,-1,-1,,,twitter
1201259011418444032,Nitin Kachare!🇮🇳,"@Dhananjay_Tech Idea/Vodafone
249₹ 1.5GB/Day 1000 Minutes OffNet 28Days
599₹ 1.5GB/Day 3000 Minutes OffNet 84 Days

Jio
222₹ 2GB/Day 1000 Minutes OffNet 28Days
555₹ 2GB/Day 3000 Minutes OffNet 28Days

Difference:
-27₹ +500MB/Day Additional Data(Jio)
-44₹ +500MB/Day Additional Data(Jio)",-1,-1,,-1,twitter
1201133975885897984,MILAN BHATIA,@Dhananjay_Tech Jio will not update its plan as its plans are already as per norms,-1,-1,,,twitter
1201184045750607872,Shivam Patel,"@Dhananjay_Tech Jio is playing smart
Airtel/Voda k plans dekh liye 
Abb unse competitive prices 6th ko launch karega",-1,-1,-1,,twitter
1201172881624817920,SK,@Dhananjay_Tech Jio fares still old ones. They will probably list them tomorrow,-1,-1,,,twitter
1201178032397897984,Govind Navilpakam,@Dhananjay_Tech And everyone was mocking jio for tariff hike😏,-1,-1,,,twitter
1201159042195955968,jhajjar wala,"@Dhananjay_Tech This will reduce data traffic by 50% &amp; also derail digital india campaign .
In 2005 AGR was ₹ 15k crores.
They didn't paid.
Also they never added AGR in their accounts .
What today @airtelindia @VodafoneIN &amp; @Idea r facing is result of their wrong doings in past.",-1,,-1,-1,twitter
1201118375142806016,Aizad Iqbal,@Dhananjay_Tech Wait airtel charging ₹6/min didn't they mock jio for that??,-1,-1,-1,,twitter
1201117919960154112,Rohan Jhajharia,@Dhananjay_Tech What about the 3gb/day plan for Airtel.,-1,,-1,,twitter
1201117593706234112,Mario,@Dhananjay_Tech The funniest thing on jio is that what's a difference in 444/ 555 pack where u get same validity with same data,-1,-1,,,twitter
1201173198835858944,Shreyash_Panchal,@Dhananjay_Tech Can we stack plans for Vodafone too or does the new plan just replaces the old one?? @RaoSumukh @ChinmayDhumal,-1,,,-1,twitter
1201307865677319936,Diwakar Kumar Jha,"@Dhananjay_Tech It is jio's all in plan, not New All In Plan
Pls check carefully",-1,-1,,,twitter
1821821858305433600,Reliance Jio,"Play like a knight, watch like a champion! 👑 
Get endless entertainment with JioAirFiber.

Upgrade to JioAirFiber today: https://t.co/TP5kzQrfAi

#WithLoveFromJio #JioAirFiber #KolkataKnightRiders

@KKRiders https://t.co/zrNVTZUMac",1,1,,,twitter
1821931245472801198,BobaFett™,@reliancejio @KKRiders Thanks @reliancejio @JioCare  Installation was completed within 24 Hours.. the engineer was highly knowledgeable and gave a proper demo on the devices. https://t.co/clSxCl0J7Z,1,1,,,twitter
1822537846290251860,HOHOHO,"@reliancejio @KKRiders Sir, my fiber connection not working for last 2 days. All information provided as requested. Will u extend the lost days? What is TAT?",-1,-1,,,twitter
1822116757739294745,Anjani Kumar,@reliancejio @KKRiders Very funny @reliancejio  I have ur air fibre connection since last 8 days I am unable to use it bcs of problem in ur device . I complained on 6 aug but still no one came to resolve it . If possible kindly return my money rupees 2120. https://t.co/aTc2a4S9Bg,-1,-1,,,twitter
1821847484898930906,Vinay mishra,"@reliancejio @KKRiders @reliancejio yesterday I made a booking of Air fiber with Order no. NO00011UQ1UF. It has been beyond 24 hrs, but neither any scheduled visit has been made nor any engineers called for coming for installation . We have paid overall advance. Is this type of service we will enjoy?",-1,-1,,,twitter
1823232121755828458,Manish,@reliancejio @KKRiders From two days waiting for Jio Fiber connection. Really very slow,-1,-1,,,twitter
1821858207637057901,Dixay,"@reliancejio @KKRiders @reliancejio  I made a booking of Air fiber with Reference no. LR000009MWZ2 on 6 August, but neither any scheduled visit has been made nor any engineer called for coming for installation . I have paid overall advance. The order is also put on hold.Please resolve the issue...",-1,-1,,,twitter
1821876460744819156,Deepak subbiah,"@reliancejio @KKRiders advertising unlimited data  after booking 1000 gb data ,then after getting connection only 130 gb https://t.co/Ly5yS50XhN",-1,-1,,,twitter
1821890263209693228,S Chaudhary,@reliancejio @KKRiders Dear fraudsters few days ago i have registered a complaint against balwant singh from santkabir still no action against him.Why? I need action against him or compensation and remember one thing I'll not explain again check your dm if u will I'll abuse you directly it's my warning,-1,-1,,,twitter
1821934488403771609,Deepak Sharma,"@reliancejio @KKRiders Jio internet is so slow in our area, so now it seems that we will have to port to BSNL, the recharge rate will increase but the net speed will remain slow.",-1,-1,,,twitter
1821961453005664544,SUNNY JORASIYA,@reliancejio Jio 5g speed in our area nangal choudhary in main city is of 3g for last 1month. I have complaint on jio care but no action has been taken regarding speed. Also there is unstable network. Please solve it asap @AmreliaRuhez @TechnicalGuruji @tech_burner @GyanTherapy https://t.co/jcNxiRtmhe,-1,-1,,,twitter
1822151324995035583,Ajay Mankar,"@reliancejio @KKRiders Subject: Urgent: Non-Installation of Jio AirFiber Despite Confirmation and Payment

Dear Jio Customer Care,

I am writing to express my disappointment and frustration regarding the non-installation of Jio AirFiber at my residence, despite confirmation and payment made 9 days aho",-1,-1,,,twitter
1822134917347586286,Arun,"@reliancejio @KKRiders I have placed order for Jio Airfiber max connection on 6th June 2024, paid Rs 1000 as deposit amount. your team mentioned technically not possible. I am yet to get my money back. its been more then 2 months. No proper response from jio. requesting everyone not to pay any deposit.",-1,-1,,,twitter
1821858031426269647,Amrendra vatsa,"@reliancejio @KKRiders world's dirtiest network. After the recharge of the company is over, you will be informed by calling three times a day, but as soon as you get the recharge done, its gimmicks start and its network does not work. It seems that he got his son married by selling all the mobile towe",-1,-1,,,twitter
1823201752734400618,Lalan Chaudhary,@reliancejio Air Fibre और Freedom Offer के नाम पर हजारों करोड़ रूपए इकठ्ठा करने वाले हैं @reliancejio Booking के समय ₹1000 लेता हैं और installation करते नहीं हैं आप सब इस Freedom Offer में Booking मत करना installation नहीं होगा और परेशानी अलग होगा https://t.co/ZU55uOnAMk,-1,-1,,,twitter
1822225551622304184,strong gamer,@reliancejio @KKRiders verry bed service,-1,-1,,,twitter
1822088168557965442,Rakesh kumar Attri,@reliancejio @KKRiders 18-07- se book kiya h aaj tak nahi lgaya gya h Order me jakar dekhte h to on hold hi bta rahe h 23 days ho gye Kya matlab h ese bavkub bnane ka. Koi mat book krwana dosto bhut dhokebaj h ye log 1000 rs advance le lete h fir customer care per bhi koi bat nahi krte ghumate h bus,-1,-1,,,twitter
1821833889305809305,Mostafa Shamim Azad,@reliancejio @KKRiders Aaj tak live tv channel nhi mile so jo provide nhi kare sakte hoo wo ads mat kya karo,-1,-1,,,twitter
1822141567924097073,Mukesh Kumar Prince,@reliancejio @KKRiders https://t.co/p0AJQiGUQj,-1,-1,,,twitter
1823545757959614896,Lalan Chaudhary,@reliancejio Freedom Offer में Jio Air fiber Book करके में गलती कर दिया ₹1000 भी लग गया और installation भी नहीं कर रहा Jio वाले आप सब मत Book करना नहीं तो Installation भी नहीं होगा और परेशानी अलग होगा,-1,-1,,,twitter
1822172742784860346,Mani Sachin,@reliancejio @KKRiders Aj 10 August ho gya ha kab installation hoga mera marna ka bad https://t.co/GQMWFhkI2Y,-1,-1,,,twitter
1821853825285701877,anjani kant Bansal,"@reliancejio @reliancejio yesterday I made a booking of Air fiber with Order no. LR000009JJ96 It has been beyond 24 hrs, but neither any scheduled visit has been made nor any engineers called for coming for installation . We have paid overall advance. Is this type of service we will enjoy?",-1,-1,,,twitter
1821953228419862676,Shanker Bhagat,@reliancejio @KKRiders Play like a knight WATCH like a bagger Get endless disappointment with Jio Air Fiber. 100 Mbps speed https://t.co/y6jmKHmhP9,-1,-1,,,twitter
1821882773155750243,Vaibbhav Chaparia,"@reliancejio @KKRiders I have paid advance rental for air fiber
after using for 4 months the connection is not working and jio is unable to resolve also they will not refund as it’s their company policy to not refund even if the connection is not working",-1,-1,,,twitter
1821875622148297180,Deepen,@reliancejio @KKRiders Installation free nhi hai installation ke liye 650 liye ja rahe hai https://t.co/QmA5W1YBFy,-1,-1,,,twitter
1822227644135448638,ZeroZen,@reliancejio Why you are spamming with this kind of messages? Dont you know which language your customer speaks? This itself is enough to cancel Airfiber subscription. https://t.co/oVGGepOpn7,-1,-1,,,twitter
1821969604643844500,Ketan4Parekh☄️,"@reliancejio @KKRiders The #most #disgusting and #pathetic #Network of @reliancejio .
#price #increased 30 #TimesNow and #Connectivity gone from #bad to #Worse 
@RIL_Updates @_MukeshAmbani @ITU @GoI_MeitY",-1,-1,,,twitter
1821988629264396314,Nikhil,"@reliancejio @KKRiders Sir, please close this because it will ruin the image of your company. https://t.co/ukmJMxL3So",-1,-1,,,twitter
1821922972535591041,Nilesh Kongere,"@reliancejio @KKRiders It's been a long time since 5g network came in our area, it's getting very good service, but Jio AirFiber service is still not available.  The reason for this is not yet understood.  Our location is Dolkhamb, Shahapur, Maharashtra -421601 @JioCare @reliancejio @JioNews @JioChat",-1,-1,,,twitter
1822109543905583524,Selva,@reliancejio @KKRiders @KKRiders @KhanSharu don't support these kind of scam and don't damage your name very poor service.,-1,-1,,,twitter
1822209554697924908,Dhruval Varshney,@reliancejio @KKRiders Pay like a knight and forget about internet!!! @reliancejio @JioCare the complaint is still pending after three months. Your DM is also not working. What should I do?,-1,-1,,,twitter
1823224287886741537,Padmapriya Srinivasan,@reliancejio @KKRiders There is a fraud of agents in kannamangla Bengaluru... Where they are directly taking advance to hit target and not responding after that and not adjusting advance ... Pl resolve asap,-1,-1,,,twitter
1822175265885188591,Love u zindegi ❤,@reliancejio @KKRiders any one want to upgrade to jio fiber then go through this tweets and decide...think 10 times before you take connection...fakechampions jio fiber  https://t.co/LGU3OhLAKU,-1,-1,,,twitter
1822195740019470789,IRSHAD SHAIKH,@reliancejio @KKRiders Pathetic service it's been for more than 1 month still refund is not processed...,-1,-1,,,twitter
1821854313486152037,@Baba,@reliancejio @KKRiders Jio kyo aap log use kar rhe ho other brand me jao,-1,-1,,,twitter
1824080641589211324,DILCHAND KUMAR,@reliancejio @KKRiders Scam jio,-1,-1,,,twitter
1823413112718156041,dream cots,"@reliancejio @KKRiders The Jio fiber wires were broken at our place, so I also complained but till now no one has heard my complaint. I am very upset since last 4 days. Your service is very bad. @excitel_rocks",-1,-1,,,twitter
1822949276827230710,Deep Si,"@reliancejio @KKRiders SR000020J4J8
customers money is siphoned like this in the name of limitations and policies....FRC  @_MukeshAmbani @AkashAmban22525 @DoT_India @JioCare @consumerCOMPLNS",-1,-1,,,twitter
1822138393750393143,ashutosh kumar,@reliancejio @KKRiders एयरफाइवर सबसे घटिया सर्विस https://t.co/wBFjGkpNjh,1,1,,,twitter
1821849274616885470,prakash chander,@reliancejio @KKRiders Fraud,-1,-1,,,twitter
1821874107492757816,rajendra bhandari,@reliancejio @KKRiders Your world class infra in my area https://t.co/lb0R7obL0O,1,1,,,twitter
1823720490453869032,Indrajit Pilare,"@reliancejio @KKRiders Inke customer care me bat hi nahi hoto network issue bataye to kise

Rate to badha diye chutiya bana rahe 

Port Bsnl",-1,-1,,,twitter
1821892423171149873,Akku Malik,@reliancejio @KKRiders Jio is the best i have recommended jio to all my lovelies 🤝 https://t.co/WHSyKdntZG,1,1,,,twitter
1823717541736292415,Roop Kishor Bhadana,@reliancejio @KKRiders This is baskas service I am using this and make complaint but no engineer comes to solve my problem,-1,-1,,,twitter
1821881161745908209,Mithran,@reliancejio @KKRiders Why #JioBp app is not available in @GooglePlay to access reward points and claim?,-1,-1,,,twitter
1822188968986792048,Indranil,"@reliancejio @KKRiders My issue got resolved. My Auto refill is on now. I am very happy now. Thanks team Pandua, Thanks team Jio. Regards",1,1,,,twitter
1822231985592418675,Jenish Savaliya,@reliancejio @KKRiders I have facing the internet issue on jio air fiber from yesterday and was tried to call in customer care and they are generated  service visit request on yesterday and till now they reschedule it 5 times but still not visited the technician to my place. @reliancejio,-1,-1,,,twitter
1821835568449200188,Indranil,"@reliancejio @KKRiders I am a Jio Retailer from Pandua, Hooghly, West Bengal 712147. My Pandua Jio distributor is stopping autorefill for a whole month from 7th of every month even after activation for almost two and a half years we are in a lot of trouble every customer returns and can't recharge.",-1,-1,,,twitter
1823597014354940342,Nikhil Bansal,"@reliancejio @KKRiders Disappointed with your service, its been a month since I requested for a new connection for Air Fiber, even after making all the payments, there seems to be no service from your end, customer care is unreachable, and jio representatives seems to be not interested.",-1,-1,,,twitter
1823655653413413355,Meghna Nevatia,@reliancejio @KKRiders #BanJioFibre #JioFiberFail #PoorService,-1,-1,,,twitter
1823663152275304647,shiv sundar,@reliancejio @KKRiders World worst internet connection,-1,-1,,,twitter
1821855889911115949,vineet sharma,@reliancejio @KKRiders Fraud company fraud owner salo ko bas paisa khana or service ke name pe kch nhi hai. Month mai 20 din to jio fiber ka outage rheta hai or 10 din bhi mishkil se wifi chalta hai or Sala isko paisey pure chahye bhikhari Sala boycott jio hatao ise,-1,-1,,,twitter
1824013575893012712,pravin,"@reliancejio @KKRiders @JioCare @reliancejio first fix my internet issue it's not working since 10 days, @JIOAIRFIBERIN is scam.",-1,-1,,,twitter
1822203235018346546,Bappa,"@reliancejio @KKRiders Kindly Refund My 1000 Rs,,Order Is Hold 20days,, Please Cancel And Refund",-1,-1,,,twitter
1822185743306957092,Kunaal Paatil,"@reliancejio @KKRiders #Day62 Dear @JioCare It's been 62 Days today, Cause you are unable to serve in my area I had cancel JIOAIRFIBER. Still I don't get my refund back. @DoT_India please help @TRAI @jagograhakjago Need your HELP. it's my hard earned money @BandBajaateRaho plz help #jioAirFiberScam",-1,-1,,,twitter
1822208916295430392,Sijo Joy,@reliancejio @KKRiders No engineer visited me and the complaint raised was closed. The problem still exist. Your engineer is fooling you. https://t.co/r4M4Q1FnbL,-1,-1,,,twitter
1822241994602602970,Suresh Mariappan,"@reliancejio @KKRiders @RIL_Updates @JioCare @reliancejio I booked jio air fibre 2 month ago, my order LR No. LR000008FV0X. No update for more than 2 month. Please provide a connection or return my deposit amount. #jioairfibrescam",-1,-1,,,twitter
1822230038898417788,MUGESH ASHWIN,@reliancejio @KKRiders Please don't use https://t.co/TRMWD2Xdvo person are all culprits.They have my money for the past 7 months they didn't provide any services.Still I haven't get my refund my humble request to all public please jio from your wish list.They are not supported to me get refund https://t.co/0UbZ1UzgeZ,-1,-1,,,twitter
1823654252629131716,पंकज तिवारी *श्याम*,"@reliancejio @KKRiders @reliancejio इतनी बड़ी कंपनी हैं लेकिन काम इसका   किसी लायक़ नहीं हैं 1000 रुपया जमा करवा लिया 2 अगस्त को और अब तक पता नहीं air fibre का,आज 14 अगस्त हो गया,13 दिन हो गया कोई जानकारी नहीं दी गई,भाई या तो पैसा वापस कर दो या कनेक्शन कर दो,1/2 #jiofiber Sucks https://t.co/YcHYe1LebQ",-1,-1,,,twitter
1821950018191798692,Nangunurivarun OwO,@reliancejio @KKRiders What's wrong with your wrost company what your doing with my money 🤬🤬🤬 https://t.co/T6Qz1bKWCL,-1,-1,,,twitter
1823060604166320388,Rajesh Narula,"@reliancejio @KKRiders Its shocking dat time of engineer visit is 24 hrs after registering d complaint. SR number SR0000210BL2 scheduled an appointment with a Jio service engineer at your premises on 13-Aug-2024 between 10:00:00 - 11:00:00. 
Shamefull &amp; Pathetic service of RIL Jio.",-1,-1,,,twitter
1823046571103334786,Asish kumar satpathy,"@reliancejio @KKRiders Jio su*ks, pathetic service by jio, complain many times but no resolution till now, internet speed is way too disastrous, thinking about port to another operator ...
No 4g and 5g coverage",-1,-1,,,twitter
